#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-22.1736504, 29.5465032, 26.3404030,  0.1628126,  0.9047710,  0.3664557,  0.1434978, -1.1077325, -1.1169379,  0.4898418,  0.4928422, -0.1193922, -0.0512622, -0.5939131,  0.2165841,  0.4920694,  0.4199815, -0.3673336, -1.0261748,  1.0153557,  0.7535586, -0.4665972, -0.2178312,  0.6034668,  1.2189532,  1.3217999,  0.1332934)    0    0  17.80441150  1 0.920  11.94239123
(-14.3081222, 25.2128433, 32.9534623, -0.7202289,  0.4047073, -0.2469565, -0.5064531, -0.2835933,  1.4870266,  0.2477982, -1.2185645, -0.5303665, -1.1708014,  0.1079471, -0.1926287,  1.0344175, -0.5094475,  0.2999111, -1.0702236,  0.1110465, -1.0071042,  0.1227405,  0.2070754, -1.0453434,  1.7006119,  0.5530441,  1.2752067)    0    0  23.85858168  0 5.000  15.93237496
(-11.3579449, 19.0882694, 23.2689752,  0.5144130, -0.6837134, -0.3181853,  0.4082563,  2.1071533, -0.1512995, -1.5980237,  1.3823652, -0.0974283,  0.4479527,  0.7594145,  0.2597482, -0.4000375, -0.7824682,  0.0258910,  0.0585766, -0.6769520,  1.2602520,  0.5816548, -0.2608408, -0.4329462,  1.6452559, -0.2236951, -1.4176433)    0    0  16.62138919  3 1.160  11.02170622
(-17.0125663, 26.9907486, 33.3563155, -0.0710304, -0.2038225, -0.1128363,  0.9698860,  0.4725435,  0.2735518, -0.9557202, -1.5121568,  0.4630579, -0.1904819,  0.6648133,  1.3123639, -0.0200076,  0.2986810,  0.5012931,  0.2315468,  1.1363099, -1.1612788, -0.1840561, -1.1929649, -0.1889855, -1.2014934, -0.3113959,  1.5945545)    0    0  11.90212965  0 0.840   8.18252518
(-18.1265541, 21.1284302, 28.8149198, -0.7112026,  0.4200099, -0.5007878, -0.2588321,  0.1332298, -0.1493203,  0.2604765,  0.0728150, -0.5631825,  1.3609278,  0.7663916, -0.2235251, -0.5507087, -0.2219938, -0.2119123, -0.1411772, -0.2761320,  0.3324998, -0.5739223,  0.2945966,  0.1746235,  0.9344302, -0.4213434, -0.2088233)    0    0 -191.17203743  0 5.000 -127.87894445
(-25.3039375, 24.0753505, 23.8974097,  0.0399143, -0.7186619, -0.4792999, -0.5021987,  0.7975427,  0.3304657, -0.9597573, -0.1912470, -1.4483188, -0.9940023, -0.4051548, -0.0458424,  1.1270531, -0.5914134,  1.0606794,  0.5409803, -0.3572044,  1.2123917, -0.7300525, -0.3615808, -0.1754095,  1.3412685,  0.2681500, -0.9448226)    0    0  25.82097007  1 0.600  17.96425352
(-20.1114820, 27.5265146, 22.7646124, -0.0248687, -0.8241112, -0.1621745, -0.5421455, -0.1486451,  0.7685560,  0.3434861, -0.3931479,  0.5094616,  0.1367340,  0.6324526, -1.2225906, -1.0379790, -0.4801416, -0.0416587, -1.0084816,  0.3354475,  0.7084649,  0.5682890, -0.7203385,  0.6994625,  0.2241600, -0.0818348,  0.5672735)    0    0  27.63556219  0 5.000  18.48722899
(-14.3262744, 28.1011397, 20.8448642,  0.8845992, -0.3248272,  0.0147981,  0.3342940,  0.1832668, -0.3943128, -0.3482370, -0.7190729, -1.0345232, -2.2175243,  0.0192823,  0.5890222, -0.6792462,  0.4237588,  1.8508224,  0.0627717, -0.0378500,  0.2664097, -0.1676975, -0.1115567,  0.3413960,  0.4378665,  0.1547056,  0.5880629)    0    0  29.16991995  9 3.480  20.23047646
(-11.0721239, 26.8668585, 25.3061105,  0.5074887, -0.1300966,  0.3151164, -0.7913481,  1.0063341, -0.2583974, -0.3084339, -0.3521258,  0.3457712, -0.8431092,  0.3548097,  1.7019810, -0.0577304, -0.2623766,  0.4672891, -1.1694327, -0.4028333,  1.1179444,  0.0779155, -0.7597134, -0.0755610, -0.6553279, -0.3664428,  0.7935085)    0    0  17.82000468  1 4.760  12.04286808
(-24.5525344, 23.8623263, 23.7585247,  0.0398654, -0.7185451, -0.4793849, -0.5022885,  0.8889935,  0.3788301, -0.8581906, -0.1889662, -1.6535802, -1.2284323, -0.6141299,  0.0596611,  1.2812964, -0.5311834,  0.8532894,  0.5696039, -0.2586025,  1.2397924, -0.5849379, -0.3015412, -0.1492280,  1.3431891,  0.3083694, -0.8746564)    0    0  25.84557639  7 3.800  17.06709617
(-14.5570406, 25.1792406, 32.8699868, -0.7202187,  0.4046973, -0.2469643, -0.5064718, -0.2864397,  1.4704275,  0.2468267, -1.1956406, -0.5373840, -1.1664387,  0.1130025, -0.2336519,  1.0423241, -0.4947036,  0.3067071, -1.0717078,  0.1030441, -1.0091109,  0.1245097,  0.1985261, -1.0530043,  1.7075960,  0.5631861,  1.2857305)    0    0  23.83469881  1 5.000  16.12441932
(-16.8529973, 31.2704750, 15.9356972, -0.3211327, -0.6476693,  0.6889009, -0.0529903,  1.0960119, -1.6320694,  0.0969619,  1.0671353,  1.2583375,  0.1456025,  0.1217729, -0.5448669, -1.1358080,  2.0707379,  0.6354911,  0.5031668, -0.4584567, -0.0674689,  0.8925639,  0.2076117,  0.5408270,  0.0732666,  0.0343621, -0.8522709)    0    0  18.58103368  3 2.200  13.65341464
(-17.0740390, 31.4714228, 15.7864776, -0.3219342, -0.6471550,  0.6892468, -0.0498676,  1.2750825, -1.8380347,  0.2288491,  1.2242212,  1.3911690,  0.0725339,  0.2752526, -0.3870335, -1.2254590,  2.3239804,  1.0062153,  0.1555972, -0.4736548,  0.2596454,  1.0618324,  0.1038246,  0.5693072, -0.0733119,  0.3230204, -0.8702905)    0    0  20.22134314  2 4.600  14.07980790
(-10.1002608, 29.0524569, 23.3824628, -0.7901643,  0.3740839, -0.2136164, -0.4359698,  1.0857214, -0.2130171,  0.4354601,  1.3681028,  1.4501885,  0.4147660,  0.6348712, -0.2271149,  0.3787600, -0.1473192, -0.1432188,  0.9864404,  0.6060287,  0.2923070, -1.0859840, -1.2443952, -0.9342546,  0.6536810,  0.2912288, -0.2056514)    0    0  26.62061809  6 4.680  17.67765143
(-14.0524482, 28.3897199, 20.6772292,  0.8845969, -0.3248196,  0.0146586,  0.3343136,  0.2345310, -0.4413855, -0.4043954, -0.8709123, -1.1723906, -2.3656153,  0.0289425,  0.6335387, -0.8580736,  0.3988598,  1.2267720,  0.0578625, -0.2178213,  0.1011910,  0.0100387, -0.2973614,  0.1503125,  0.6424113,  0.1291652,  0.7590387)    0    0  29.31616496  7 3.160  20.05377754
(-20.5439306, 28.3362719, 32.0631329, -0.6406320, -0.6020163, -0.0063183,  0.4765785, -1.6395593, -2.3907433, -1.1023472, -0.0515500,  0.3624897, -0.0337382,  1.2456245, -0.0385801,  0.9644942, -0.2845632,  0.2654878, -0.3756200,  0.9290711,  1.2672588,  0.7267544,  0.7752598,  1.0428677,  0.7773648,  1.0623622, -0.1465189)    0    0  10.90551032  1 5.000   7.19594685
(-13.6349433, 27.8586051, 20.5271487,  0.8845984, -0.3248237,  0.0147184,  0.3343031,  0.2510557, -0.7414400, -0.6235413, -0.8439133, -1.1511665, -2.3488581,  0.0614399,  0.4414915, -0.9407824,  0.5197833,  1.4154541,  0.0705031, -0.1598691,  0.1475520, -0.0911914, -0.2249951,  0.2501675,  0.5076379,  0.1048641,  0.6405199)    0    0  29.74207948  2 5.000  20.68717318
(-10.7737110, 27.9544637, 24.5143075, -0.8437106,  0.3799847, -0.2595128, -0.2764366,  0.9989610, -0.2087055, -0.0744655,  0.5469287,  0.6890413, -0.1580906,  0.4518050,  0.5956089,  0.0876794, -0.2645960,  0.2137408, -0.2799064, -0.1084645,  0.9685451, -0.4421905, -1.1266275, -0.4700327, -0.0527719,  0.0610501,  0.3351793)    0    0 -62.35802373 13 3.000 -60.73679015
(-11.1153145, 18.7908221, 22.8501521,  0.5143344, -0.6838088, -0.3182288,  0.4081619,  2.2900151, -0.0629200, -1.6967396,  1.4981617, -0.1453559,  0.4779667,  0.7656106,  0.3022488, -0.3652647, -0.8992756, -0.0406142,  0.0872126, -0.3547946,  1.2578622,  0.4710744, -0.2934827, -0.5264534,  1.5848460, -0.0151237, -0.9855430)    0    0  17.17448943  6 1.040  11.84975730
(-14.2071055, 25.2898409, 33.0071943, -0.7201315,  0.4045921, -0.2471082, -0.5066097,  0.0320345,  1.6360892,  0.2153439, -1.3623679, -0.5435349, -1.1696900,  0.0639265,  0.0992754,  0.9650806, -0.6444416,  0.4847298, -1.0197321, -0.1032552, -0.9325277,  0.2287111,  0.1566651, -0.9132426,  1.9536084,  0.6382990,  1.1943047)    0    0  23.40700791  7 1.560  15.88858046
(-15.3194591, 30.5720018, 22.5846536,  0.0496318, -0.4744689,  0.2132311, -0.8526127, -0.0473607, -0.1181643, -0.9099474,  0.9324869,  0.3647135,  0.1823434, -0.9425309, -0.6457189,  0.1239292, -0.0244892, -1.4974159,  0.4301210, -0.8991641, -0.2821300,  0.7145341,  0.8222252,  0.5910149, -0.2205963, -0.4469619,  0.7115092)    0    0  28.72462997  3 4.920  19.38416210
(-14.8822994, 30.6062955, 22.7349859,  0.0496266, -0.4745052,  0.2131682, -0.8526086, -0.1721934, -0.0930509, -0.9191129,  0.8350269,  0.3639377,  0.1572479, -0.8936144, -0.3506778,  0.0445582, -0.0606596, -1.4583063,  0.4095824, -0.8128472, -0.3016753,  0.7290678,  0.7031905,  0.6540829, -0.2579402, -0.4213945,  0.7304349)    0    0  28.11476897 13 2.600  19.16397171
(-16.7031358, 31.0814231, 15.9319842, -0.3092608, -0.6555232,  0.6818009, -0.0989677,  0.9717175, -1.5944382,  0.0920820,  1.0842024,  1.3222311,  0.0770923,  0.0465199, -0.6211093, -1.1402372,  2.1026336,  0.5524254,  0.4910723, -0.5097237,  0.0580047,  0.9276112,  0.2674914,  0.6386250, -0.0426601,  0.0844065, -0.7152238)    0    0  11.56612485 10 3.400   8.62020724
(-7.7356846, 26.4422877, 19.0695645,  0.6559559, -0.1662216,  0.3748213,  0.6337202,  1.6698168, -0.9204141, -0.3660930,  1.0920022,  1.6807664,  0.4607831, -0.2913636, -0.8546415,  1.8476038, -0.6967361, -0.2698169,  0.8506214,  1.1194749,  0.2509059, -0.9535314,  0.0848622, -1.3142714,  0.5803516,  1.7201175, -2.3828210)    0    0  22.35992651  1 5.000  14.75079403
(-20.6368250, 20.4474829, 28.6600603,  0.8772681,  0.0905177, -0.1318804,  0.4525646,  0.9640783, -0.1239219, -0.0548404, -0.1462042,  0.1280883, -0.4375994, -0.1895734, -0.7609163,  1.2680363,  1.0767434, -0.9197835, -0.5867941,  0.5241930,  1.0519875,  0.1141705, -0.5200935, -0.0580309,  0.5480294, -0.4560830, -0.8797551)    0    0  18.60309880  0 5.000  12.40227257
(-16.7897069, 34.7186052, 26.0635669, -0.4225592, -0.3844484, -0.6673815,  0.4777499,  0.3593775, -0.7809348, -0.1054796, -0.0287953,  0.0391286,  0.5060019,  0.1597865, -0.1488532, -0.0949601, -0.4710402,  0.4598868, -0.0256442,  0.3959351,  0.2762378,  0.5697467, -0.7578155, -0.4148129, -0.5378293, -0.1966293, -0.0793138)    0    0   8.80480322  1 5.000   5.96787855
(-10.3196096, 18.1879747, 22.5141986,  0.5143353, -0.6838033, -0.3182644,  0.4081421,  2.5185660, -0.2001927, -1.7310301,  1.5337279, -0.0416761,  0.4644101,  0.8519364,  0.2943336, -0.5604716, -0.8385613,  0.0494055,  0.1229905, -0.4985390,  1.2223349,  0.5553292, -0.1724034, -0.3827170,  1.5333949, -0.1805105, -1.1954561)    0    0  18.98223012  5 3.640  13.35891672
(-11.0521702, 18.6872095, 22.8204704,  0.5142846, -0.6838504, -0.3182970,  0.4081017,  2.1051509, -0.2056508, -1.6235040,  1.3978769, -0.0286407,  0.4512975,  0.8340491,  0.2265196, -0.4522162, -0.7596583, -0.0718087,  0.0757795, -0.3171255,  1.2583218,  0.4535091, -0.3269153, -0.5597149,  1.5786672,  0.0225292, -0.9356955)    0    0  17.86303740  2 0.920  12.11788618
(-21.5997443, 29.6539579, 26.1186024,  0.1630186,  0.9048306,  0.3663409,  0.1431809, -1.3169627, -1.2162035,  0.5528911,  0.6356197, -0.1460628,  0.0925753, -0.6492414,  0.1732905,  0.6432641,  0.4508113, -0.2359931, -0.8418637,  0.8986834,  0.6498913, -0.4881384, -0.2417047,  0.5636579,  1.1530875,  1.1300801,  0.1027143)    0    0  18.67336166  2 5.000  12.69466159
(-20.3686591, 20.3506827, 28.7101817,  0.8772692,  0.0905116, -0.1318825,  0.4525632,  0.9226632, -0.0944573, -0.1270209, -0.1976627,  0.0400207, -0.4883755, -0.2495026, -0.8145959,  1.3175356,  1.1273659, -0.9587580, -0.7005657,  0.4881179,  0.9436045, -0.0117945, -0.4153694, -0.1418274,  0.4770608, -0.6120389, -0.8303023)    0    0  18.40632524  2 5.000  12.34066363
(-16.4053709, 30.7998523, 16.0840843, -0.3140827, -0.6524421,  0.6849739, -0.0805114,  1.0038606, -1.4723668,  0.0722335,  0.8190150,  1.1489825,  0.2461784,  0.1579325, -0.5818898, -1.1121428,  1.8647594,  0.9303650,  0.2747105, -0.4796768, -0.1262853,  0.9512012,  0.3195264,  0.4933769,  0.1995907,  0.0487537, -0.8027351)    0    0  11.70062484  7 0.280  10.00316375
(-17.2974547, 27.0666887, 33.0657439, -0.0713715, -0.2035698, -0.1130313,  0.9698914,  0.4795495,  0.1751640, -1.0438822, -1.6393682,  0.4333201, -0.1943459,  0.6671237,  1.3616229,  0.1607944,  0.2751164,  0.2974960,  0.2090403,  1.1220298, -1.1499029, -0.4901932, -1.0356665,  0.0272389, -1.0177350, -0.2795837,  1.9151389)    0    0  11.65115123  4 0.600   7.74522968
(-7.8224028, 26.2133553, 19.2368132,  0.6559555, -0.1662204,  0.3748235,  0.6337196,  1.7897503, -1.0239853, -0.1986259,  1.1814387,  1.7215220,  0.6184472, -0.2927779, -1.0571213,  1.9606242, -0.6831831, -0.2552352,  0.8295312,  1.1102578,  0.2574417, -0.9219159,  0.0734983, -1.2957897,  0.5689487,  1.6828425, -2.3377454)    0    0  22.60973680  0 5.000  15.07316046
(-23.9949374, 23.8495078, 23.7779405,  0.0398797, -0.7183952, -0.4795042, -0.5023879,  0.6905720,  0.2585091, -1.1003827, -0.1869678, -1.1922624, -0.7461894, -0.1833536, -0.1414074,  0.9554221, -0.6682137,  0.7842626,  0.3848378, -0.4465338,  1.1852794, -0.7153587, -0.3002421, -0.1455275,  1.3731094,  0.3633963, -0.8339962)    0    0  25.87886673  5 5.000  17.11963179
(-20.3778373, 27.5547556, 22.6779944, -0.0248428, -0.8242015, -0.1620353, -0.5420510, -0.1232838,  0.6231369,  0.3253171, -0.2810452,  0.4148272,  0.1702942,  0.5415370, -1.1055362, -0.8813798, -0.3864104,  0.0223926, -1.0772225,  0.1969652,  0.7926582,  0.6567856, -0.8042125,  0.7275098,  0.4429483, -0.3067272,  0.4782477)    0    0  27.10312320  9 1.080  18.32474031
(-10.3628547, 18.3408689, 22.6406669,  0.5143197, -0.6838186, -0.3182741,  0.4081287,  2.1356562, -0.1953672, -1.7578813,  1.5217663,  0.0929111,  0.4659514,  0.9880255,  0.1816120, -0.4646667, -0.8403776,  0.1227764,  0.1530532, -0.6025635,  1.1999333,  0.6154647, -0.0773352, -0.2753500,  1.5037704, -0.3009123, -1.3450656)    0    0  18.99980049  4 1.640  13.38222144
(-11.2585699, 26.4758667, 27.8355347,  0.2487361, -0.2208642,  0.6585580,  0.6750191,  0.2440477,  0.5965825, -0.2880719, -0.3966633,  0.2098818, -0.1928890,  0.0125833,  0.2470641,  0.2141241,  0.1823359,  0.1365634,  0.4481750,  0.2293589, -0.0688092,  0.2526243, -0.4003810,  0.0438181, -0.2549473,  0.1024044,  0.3722634)    0    0  23.76979437  1 5.000  15.62442747
(-21.2270529, 29.7161044, 25.8023131,  0.1629508,  0.9047962,  0.3663916,  0.1433459, -1.3264885, -1.2723831,  0.5674137,  0.5975161, -0.1068378,  0.0661849, -0.6405104,  0.2503739,  0.6114723,  0.4660640, -0.2139118, -0.7756774,  0.9059747,  0.6265323, -0.4861640, -0.2504594,  0.5683885,  1.1724017,  1.0587939,  0.0581550)    0    0  18.49234330  3 5.000  12.56369531
(-22.0323667, 29.7468670, 27.1070661,  0.1630934,  0.9048065,  0.3663770,  0.1431553, -1.2220395, -1.1560613,  0.5313825,  0.6116964, -0.1629518,  0.0115795, -0.5743284,  0.2036840,  0.5925835,  0.4069348, -0.0326293, -0.7329529,  0.6042898,  0.5191613, -0.5510198, -0.2507326,  0.4442164,  0.9129779,  1.0298347,  0.2536583)    0    0  17.54731141  1 0.720  11.87304240
(-21.9259457, 23.3590193, 25.1599029,  0.0429074, -0.7232064, -0.4672819, -0.5065400,  0.7230537,  0.4706758, -0.7674163, -0.2199938, -1.1309407, -0.8568843, -0.2423277, -0.2185608,  0.8592114, -0.5296638,  0.9935250, -0.1550073, -0.3518705,  1.1876495, -0.6045748, -0.1655429, -0.0061016,  0.9255199,  0.1741061, -0.8775362)    0    0  18.40483068 13 2.760  12.59015485
(-16.7587130, 31.2043508, 16.0488148, -0.3221355, -0.6470145,  0.6893437, -0.0490472,  1.1173878, -1.6467352,  0.1035085,  1.0699116,  1.2587771,  0.1495181,  0.1364447, -0.5315208, -1.1414094,  2.0812176,  0.9208228,  0.2232570, -0.4868566, -0.0306751,  0.9818770,  0.2894216,  0.5052909,  0.1173444,  0.1066446, -0.7668570)    0    0  20.84456130  0 4.120  14.23433240
(-10.0577873, 29.0081400, 23.3065659, -0.7901634,  0.3740846, -0.2136178, -0.4359702,  1.0867153, -0.1659550,  0.4542849,  1.3227766,  1.3891494,  0.3977120,  0.6259239, -0.2315583,  0.3988868, -0.1770975, -0.1323514,  0.9996785,  0.6242214,  0.2923033, -1.1126713, -1.2494080, -0.9728151,  0.6523071,  0.2992274, -0.2254691)    0    0  26.64286544  5 5.000  17.70594166
(-14.1734326, 27.9711070, 20.9383645,  0.8845990, -0.3248276,  0.0147939,  0.3342944,  0.2310089, -0.6946554, -0.5680657, -0.7566040, -1.0494742, -2.2153196,  0.0625727,  0.4195951, -0.8371102,  0.5163494,  1.2461961,  0.0718150, -0.1930864,  0.1205709, -0.0331815, -0.2906753,  0.1844684,  0.5559414,  0.1226557,  0.6801344)    0    0  29.62962791  3 5.000  19.89612994
(-10.9635534, 18.4921848, 22.5965894,  0.5143105, -0.6838354, -0.3182661,  0.4081182,  2.1534117, -0.2532829, -1.9113805,  1.6493747,  0.3014790,  0.4778555,  1.2234819,  0.1037717, -0.5431413, -0.8907610, -0.1242838,  0.0570676, -0.2490617,  1.2630105,  0.4191965, -0.3844165, -0.6204146,  1.5767404,  0.0929229, -0.8425241)    0    0  19.22084176  2 5.000  13.42791563
(-17.6200284, 27.2279631, 32.9091719, -0.0714222, -0.2035247, -0.1130509,  0.9698949,  0.4732653,  0.1429710, -1.0424541, -1.6303626,  0.3969513, -0.2330461,  0.6156212,  1.3455258,  0.2484932,  0.2518427,  0.4503318,  0.2349999,  1.1072003, -1.1177930, -0.1796638, -1.1516291, -0.1446566, -1.1620594, -0.3175187,  1.5829670)    0    0  11.70806027  8 4.520   7.85144277
(-20.0231192, 27.6465504, 22.9345814, -0.0248278, -0.8243309, -0.1618342, -0.5419147, -0.1593023,  0.8510315,  0.3128279, -0.4129055,  0.5257803,  0.0580238,  0.6598798, -1.2177890, -1.1627991, -0.4939362, -0.0380952, -0.8579826,  0.3119706,  0.5905787,  0.4138088, -0.5799709,  0.5422520,  0.1002433, -0.0692357,  0.4144538)    0    0  27.22120655  5 0.720  18.62921226
(-21.3819563, 29.6872589, 25.9263546,  0.1628927,  0.9047660,  0.3664357,  0.1434898, -1.2215888, -0.9360172,  0.4545621,  0.7310259, -0.3374637,  0.1698815, -0.6406365, -0.0864607,  0.8009091,  0.3471515, -0.3055004, -1.0686513,  0.8621200,  0.7266453, -0.4973288, -0.2116316,  0.5427469,  1.0768573,  1.3751194,  0.2636227)    0    0  18.29496069 10 3.800  12.53476696
(-14.3000320, 25.2957327, 32.9687772, -0.7201893,  0.4046677, -0.2470039, -0.5065179, -0.2762429,  1.5467465,  0.2517025, -1.3013224, -0.5047551, -1.1870034,  0.0900167, -0.0456812,  1.0065657, -0.5621186,  0.1556945, -0.9836667,  0.2738848, -0.8880559,  0.1042232,  0.4256088, -0.7491637,  1.5442385,  0.2749143,  0.9083504)    0    0  23.79895879  1 0.760  16.38916592
(-20.8302883, 20.5173974, 28.6236474,  0.8772681,  0.0905177, -0.1318805,  0.4525646,  0.9938479, -0.1488552, -0.0241370, -0.1143518,  0.1730027, -0.4041850, -0.1551621, -0.7388763,  1.2524630,  1.0568171, -0.9060705, -0.5034220,  0.5519644,  1.1474872,  0.2166772, -0.5961988,  0.0055826,  0.6083616, -0.3445095, -0.9273617)    0    0  18.42898829  1 5.000  12.30290358
(-14.9642450, 30.5715076, 22.6357824,  0.0496370, -0.4745008,  0.2131889, -0.8526053, -0.0752489,  0.0232265, -0.7246376,  0.7780843,  0.6224013, -0.1725520, -0.6256534, -0.7817061,  0.4467212, -0.0492143, -1.2120651,  0.2769502, -0.4853129, -0.3139462,  0.5504218,  0.4482585,  0.5511224, -0.3077678, -0.4309983,  0.6769097)    0    0  28.50757958  8 0.680  19.20659560
(-16.8840297, 23.9032242, 21.4320203,  0.8398775, -0.5025542, -0.1136198,  0.1706914,  0.3086876, -0.0804586, -0.3087532, -0.5693405, -0.8520210, -1.6915641,  0.0201980,  0.2753680, -0.3634279,  0.2172918,  1.4737074, -0.1442839, -0.1951348,  0.3888699, -0.2043177, -0.0576146,  0.3823899,  0.4658510,  0.1120387,  0.1538701)    0    0   5.11467505 11 3.560  -3.56997871
