#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-34.1533188, -15.8725511, -5.2399407, -0.2706362, -0.9523749,  0.1350555,  0.0387025, -0.2977547,  0.3397847, -0.3467626, -0.4365131,  1.0055257, -0.5639952,  0.0749253, -0.2141569, -0.8755809, -0.1331459,  0.6026683,  0.2452802, -0.2596234,  0.3433190, -0.3980579, -0.3219286, -0.1105602,  0.5532593, -0.3546596,  0.2531015)    0    0  22.91427085 10 0.280  15.27189943
(-39.7881525, -12.6316771,  0.2549552,  0.8277868, -0.5126028,  0.1342655, -0.1843372,  0.8195660, -1.2885138,  0.4585565, -0.9522781,  3.1516150,  0.2030391, -0.7105635, -0.9782555,  0.8269454, -0.1498583, -0.6400717,  1.2718000,  0.5432653, -0.7173374,  0.7384048,  0.7303683,  2.1521593,  0.6863313,  0.4060352,  0.1984286)    0    0  18.20346990  5 3.960  12.68376356
(-39.3480142, -15.0387660, -8.9050009,  0.1900221, -0.6140940, -0.5654367, -0.5167799, -0.2417860, -1.0733796, -0.4487857,  1.1632299, -0.2408080,  0.1559574, -0.3581217,  0.1225176,  0.0306360,  0.8641586, -0.0021200, -0.7008802,  0.9018269,  0.2134285,  0.4283749, -0.4521318,  0.3535161, -0.2003580,  0.1006851,  0.6268076)    0    0  15.62410788  3 0.600  10.62150687
(-33.3344812, -18.2428675, -7.8516022, -0.5554403, -0.6035092, -0.3005459, -0.4867595, -0.0107633, -0.5467992, -0.0972210, -0.3838381,  0.0078783, -1.1993776, -0.2096658,  0.4250653, -0.1066489,  0.0632525,  1.5579361, -0.1796004, -0.1775451, -0.4200063,  0.1247293, -0.6610825,  0.2233829, -0.0475860, -1.1065104,  0.5905308)    0    0  14.25376526  0 0.840  12.97741485
(-38.0302885, -7.6634345, -9.3869555,  0.1865325, -0.0274772,  0.3257722, -0.9264573, -0.5311323, -1.4624441, -1.4266866,  0.2212244,  1.0352301, -0.3217244, -0.9852657, -0.3651248, -0.6303503, -0.2423856, -0.1057620, -1.3982417,  1.5492901, -0.5612747, -0.3543075,  1.0643916, -0.9887053, -0.7458064,  0.5866449,  0.9288095)    0    0  25.48022415  2 5.000  17.53829667
(-41.1519729, -9.3315996, -0.8839429,  0.8279072, -0.5124886,  0.1343997, -0.1840158,  0.7132865, -1.2356986,  0.4102922, -0.9087191,  2.7419355,  0.1264445, -0.5616647, -0.9872018,  0.6681826, -0.0982911, -0.5571219,  1.1235525,  0.5283651, -0.7542261,  0.8820606,  0.8809340,  1.9080614,  0.6399435,  0.2303443,  0.2764240)    0    0  22.32899974  5 4.280  15.02037348
(-31.4217297, -20.9139812, -4.3853368, -0.4217938,  0.1326429, -0.0919447,  0.8922119, -0.0837749, -0.8309858, -0.0259757, -0.6252757, -0.3329600,  0.3209292,  0.2134914, -0.1838020, -0.9574905,  1.2866791,  1.1001331,  1.2584029,  0.4198509,  0.3433523,  0.5870604,  0.3613215, -0.4930293,  1.2977291, -0.0848787,  0.3637991)    0    0  29.66147829  4 5.000  19.75672944
(-36.4019018, -9.7159251,  0.7764381,  0.6121404, -0.7129220, -0.1269525,  0.3176624,  0.4411365,  0.8580172, -0.4843003, -0.4174834,  0.6414933,  1.9091638,  0.9106973,  1.7365946,  1.2263936, -0.2612924,  0.0115671, -0.0301018,  0.4999599, -1.0457594, -0.3240659, -0.2777909, -0.4909907, -1.4975517, -1.4408901, -0.4862040)    0    0  11.16649395  1 5.000   7.44433021
(-42.5792883, -20.0689159, -5.2223842,  0.7953551,  0.4105082,  0.0689871,  0.4406038, -0.1202128,  0.8933169,  0.9944124, -1.3810100, -0.2465189,  0.7799220,  1.4394038, -1.3818736, -0.7076549,  0.3041225,  0.8276928,  0.1796976,  2.2082659,  1.4522266, -1.6556519, -0.8121252,  2.7928708,  1.1370280, -0.3752097, -1.2311909)    0    0  23.48590417  1 0.520  15.76394171
(-42.0955070, -19.8412258, -5.1047301,  0.7945507,  0.4111172,  0.0694968,  0.4414091, -0.0861838,  1.0185407,  1.0535417, -1.3891819, -0.1516312,  0.9071535,  1.6166206, -1.5503988, -0.5428215,  0.4780069,  0.7462896,  0.1654697,  2.0566376,  1.3422725, -1.5772934, -0.8385576,  2.7076585,  1.0969754, -0.3174630, -1.1120423)    0    0  24.33476507  2 4.840  16.50934184
(-39.7412862, -15.3258383, -8.4552390,  0.1900617, -0.6140907, -0.5654417, -0.5167639, -0.2982463, -1.1677087, -0.2111342,  1.2121034, -0.3301471,  0.0781780, -0.2389032,  0.4845961,  0.1934277,  0.6888122, -0.0691740, -0.8222664,  0.8784860,  0.0279162,  0.1631906, -0.6756771,  0.2577373, -0.3529782, -0.1007812,  0.6399261)    0    0  15.87044746  4 5.000  10.72669913
(-34.4934701, -15.6363074, -11.7673787, -0.5589522, -0.6674159, -0.1914823, -0.4532802,  0.2431886, -0.3065066, -0.3980872, -0.1976380,  0.6535844, -0.2094781,  0.3479525, -0.3454348, -0.1386474, -0.3411639,  0.0565284, -0.2684923, -0.0430167, -0.3881295,  0.1463684, -0.7221435,  0.0893442, -0.3537831, -0.6865649,  0.1339517)    0    0  23.15734587  3 5.000  15.48641236
(-28.3634325, -15.3305386, -9.8824008, -0.3151934,  0.6236641, -0.2206325, -0.6804539,  0.5418093, -0.3828635, -2.5366814,  0.8507873,  0.4155124, -1.6213101, -0.5259106,  0.9779252, -1.5791384, -0.4229762, -0.1563995,  1.2690280,  0.3479473,  0.5098873,  0.5661886, -0.8416417,  0.7373167,  0.1927000, -0.2173189,  0.1401663)    0    0  24.24470025  6 0.840  16.81331218
(-41.2825850, -17.5781820, -10.4002636, -0.4133126, -0.1382099, -0.8994800, -0.0317237, -0.9180898, -0.1721378,  0.0597881, -0.3741318,  0.6222470,  1.2565279,  0.5605812, -0.5336446, -0.3622912,  1.1553788, -0.6658858,  0.8354142, -0.5039960, -0.2458648, -0.4119847,  0.9638602,  1.1832839,  0.7710679,  0.2309188,  0.4856319)    0    0  28.12743996 10 2.200  18.88726598
(-31.7566244, -15.4745881, -0.0536329, -0.2308431,  0.6579163, -0.4537431,  0.5549548,  0.5757169,  0.7754198,  0.1007193,  0.5659193, -0.2089542, -0.6825083, -0.6615711,  0.3279021,  0.3967024, -0.1137365,  0.0509249, -1.9684469, -0.0255568,  1.5718149, -0.3839581, -0.9152043,  0.6714439, -0.6074487, -1.1392416,  0.6822058)    0    0  11.38525038  8 3.080   7.69102631
(-34.4939411, -15.6314609, -11.7799589, -0.5589806, -0.6673720, -0.1915500, -0.4532811,  0.2892743, -0.3224968, -0.4032308, -0.1865402,  0.6326981, -0.2020695,  0.3953191, -0.3166405, -0.1410763, -0.3171693, -0.0126854, -0.2937104, -0.0333301, -0.3623517,  0.1543719, -0.7450495,  0.0850524, -0.3745309, -0.6702247,  0.1460678)    0    0  23.45991824  0 5.000  15.93138293
(-34.4954157, -15.6326972, -11.7724551, -0.5589700, -0.6673856, -0.1915305, -0.4532826,  0.2908336, -0.3237761, -0.4031512, -0.1865091,  0.6313406, -0.2033024,  0.3963723, -0.3143216, -0.1414691, -0.3158677,  0.0527731, -0.2842274, -0.0327407, -0.3914842,  0.1339870, -0.7376086,  0.0834457, -0.3469310, -0.6967766,  0.1559865)    0    0  23.10032690  5 4.680  15.45811115
(-27.4521167, -15.7241712, -9.8791933, -0.3152322,  0.6236842, -0.2207512, -0.6803790,  0.5319263, -0.3691126, -2.7803928,  0.9323787,  0.4558149, -1.8077574, -0.6629218,  1.1244977, -1.7611572, -0.4071422,  0.1166800,  1.0797772,  0.2327369,  0.6027501,  0.6641264, -1.0398117,  0.7632122, -0.0796371, -0.2563545,  0.2395174)    0    0  21.86487876  8 1.160  16.77465148
(-30.7897746, -18.8035855, -8.6434211,  0.9455705,  0.1785905, -0.2650123,  0.0614034,  0.0390588,  0.0377477, -0.7758982, -0.3427855,  0.6472571, -0.5915044,  1.2017237,  0.4359538, -0.0908964,  1.5702129, -0.2172039, -0.7495261,  0.4293860,  1.2533232, -1.0948181, -0.7566426,  0.4330507, -0.8647819, -1.2566812,  0.7437422)    0    0  24.09842220  6 4.200  16.07977832
(-40.8720242, -8.9433127, -0.7046997,  0.8279148, -0.5124800,  0.1344053, -0.1840017,  0.8137326, -1.2862807,  0.4576670, -0.9646985,  3.1496006,  0.2144976, -0.7232358, -0.9680479,  0.8341402, -0.1487614, -0.6646163,  1.0100881,  0.6023236, -0.5715777,  0.7531280,  0.6314544,  1.8978521,  0.6093073,  0.4321242,  0.1926378)    0    0  22.82402481  2 5.000  15.57336654
(-27.8301444, -15.5092246, -9.8061130, -0.3151714,  0.6236646, -0.2205946, -0.6804759,  0.5241124, -0.3633150, -2.9688578,  0.9968728,  0.4762964, -1.9499395, -0.7695732,  1.2410025, -1.8906018, -0.3938840,  0.0831385,  1.1090131,  0.2365632,  0.5966979,  0.6679801, -1.0262451,  0.7784052, -0.0480986, -0.2717871,  0.2538347)    0    0  24.86617772  1 5.000  16.84495722
(-33.9824617, -16.0232352, -5.6458932, -0.2702736, -0.9524883,  0.1348668,  0.0391056, -0.0452840,  0.3914468, -0.1396757, -0.4384997,  0.9216904, -0.6103344,  0.1118209, -0.2060925, -0.8541135, -0.1007541,  0.5780787,  0.1076410, -0.1775584,  0.3305649, -0.2345936, -0.2801192, -0.0541639,  0.3967957, -0.2025066,  0.1985747)    0    0  23.14024311  4 2.280  15.61890529
(-31.4707881, -20.2685504, -4.8261186, -0.4217935,  0.1326430, -0.0919469,  0.8922118,  0.1546068, -0.6583881, -0.4082217, -0.6671817, -0.4683340,  0.2929450,  0.4145119, -0.3847778, -1.0123785,  1.1645790,  1.0897769,  1.4395822,  0.2851627,  0.4967418,  0.6626518,  0.6705805, -0.2800812,  1.0856357,  0.1562792,  0.5211016)    0    0  29.67506588  3 5.000  19.80119465
(-31.4672577, -20.7416561, -4.6816259, -0.4218104,  0.1326681, -0.0918299,  0.8922121,  0.3913286, -0.5281427, -0.7355761, -0.7163686, -0.6015026,  0.2678841,  0.5845138, -0.5639787, -1.0570804,  1.0657380,  1.1635150,  1.4909260,  0.2670243,  0.5292110,  0.6837224,  0.7386152, -0.2396947,  1.0533134,  0.1710951,  0.5374353)    0    0  29.70236481  1 0.680  20.03054528
(-41.2241124, -17.5669850, -10.3792675, -0.4133222, -0.1382208, -0.8994738, -0.0317281, -0.9307378, -0.1843415, -0.0003731, -0.3532915,  0.6065678,  1.2197549,  0.5048139, -0.5184046, -0.2994634,  1.0881312, -0.7708564,  0.8042583, -0.5675208, -0.2902073, -0.4521943,  0.9428698,  1.1770414,  0.7625979,  0.2617308,  0.5358954)    0    0  28.33745612  2 4.280  18.85675781
(-37.7374223, -7.8538196, -8.8231208,  0.1865714, -0.0274707,  0.3257671, -0.9264515, -0.5485077, -1.5101584, -1.4468257,  0.1870044,  1.0934681, -0.3708087, -0.9844794, -0.4479804, -0.6331257, -0.2586401, -0.2518042, -1.4283862,  1.5410551, -0.5904932, -0.6579059,  0.9492761, -1.1405730, -0.7684682,  0.5420528,  0.8544979)    0    0  24.50009382  9 4.200  16.11503593
(-34.5806933, -15.6481093, -11.4962702, -0.5589161, -0.6672890, -0.1916510, -0.4534401,  0.2054176, -0.2048068, -0.4248588, -0.1656604,  0.7485302, -0.0364797,  0.3757368, -0.5315263, -0.0998449, -0.4199123,  0.3943689, -0.2541278, -0.0157170, -0.5507449,  0.0122985, -0.7173133,  0.0664892, -0.1953088, -0.8516180,  0.2370285)    0    0  22.75683210  7 0.520  15.77004259
(-31.0774056, -18.8690325, -9.2505189,  0.9455685,  0.1785813, -0.2650267,  0.0613978,  0.1398255, -0.0432986, -0.4645275, -0.2795147,  0.7164889, -0.8923750,  0.9342846,  0.2507365,  0.0135965,  1.4791692, -0.2084206, -0.3817597,  0.4239436,  1.1622339, -0.8872567, -0.6333529,  0.4020974, -0.3825091, -0.9349120,  0.6989809)    0    0  24.52609308  4 5.000  16.39296443
(-42.7759938, -19.7044776, -4.8143860,  0.7944788,  0.4111696,  0.0695399,  0.4414829, -0.1119855,  0.8938476,  0.9699928, -1.3652323, -0.2424478,  0.7706291,  1.4243482, -1.3936538, -0.6468121,  0.3282242,  0.8984638,  0.2106438,  2.3810191,  1.4791736, -1.7255475, -0.8599874,  2.9425159,  1.1662390, -0.4304279, -1.2409822)    0    0  24.31288167  3 5.000  16.08376670
(-40.8963613, -8.9490977, -0.7257941,  0.8279140, -0.5124801,  0.1344011, -0.1840076,  0.5697415, -1.1899076,  0.3561526, -1.0896882,  2.4846613,  0.2786618, -0.6684781, -0.8502464,  0.7100405, -0.0650965, -0.5658830,  0.9621034,  0.5605473, -0.6783067,  0.9048513,  0.8363209,  1.7402100,  0.5907328,  0.2279359,  0.2811761)    0    0  22.84983455  1 4.520  15.54866956
(-31.3927923, -20.8151212, -4.5777276, -0.4217982,  0.1326454, -0.0919215,  0.8922118,  0.0789496, -0.6750883, -0.3356100, -0.6277200, -0.4146696,  0.2993005,  0.3705819, -0.3239444, -0.9950312,  1.1671925,  1.1789478,  1.2496482,  0.3854052,  0.3873890,  0.5880285,  0.3907813, -0.4515019,  1.2546917, -0.0731023,  0.3671753)    0    0  29.41955938  7 3.160  19.49851632
(-30.9634898, -18.6479132, -9.1667963,  0.9455661,  0.1785722, -0.2650434,  0.0613899,  0.1410341, -0.0452460, -0.5350292, -0.2930401,  0.7349575, -0.8948241,  0.9300209,  0.2994012,  0.0003830,  1.4702387, -0.0935249, -0.5411913,  0.4215856,  1.2035870, -0.9717685, -0.5742169,  0.3846413, -0.6631048, -1.0670862,  0.7437990)    0    0  24.56719608  3 5.000  16.43802928
(-42.3973376, -19.8083697, -4.9914278,  0.7948825,  0.4108656,  0.0692715,  0.4410808, -0.1340204,  0.7698911,  0.8919836, -1.3469710, -0.3317956,  0.6264751,  1.2305753, -1.2403426, -0.7473248,  0.1869223,  0.7313404,  0.1606481,  2.0244410,  1.3289711, -1.5637750, -0.8369884,  2.6854809,  1.0905903, -0.3061138, -1.0997165)    0    0  23.55026477  6 0.760  15.70209868
(-42.5057568, -19.6019216, -4.9239451,  0.7951701,  0.4106516,  0.0690990,  0.4407881, -0.2252778,  0.7994941,  0.7189050, -1.1883400, -0.2962279,  0.8453929,  1.3132881, -1.2290878, -0.7098138,  0.0659634,  0.7385368,  0.1950342,  2.2482479,  1.2374355, -1.4198657, -0.7522797,  2.6410223,  0.9626697, -0.3872026, -0.9838904)    0    0  24.00745417  7 1.160  16.57790419
(-33.6283583, -17.4901004, -9.1576894, -0.5660940, -0.5481669, -0.3252859, -0.5227233,  0.0476650, -0.7468354, -0.7426552, -0.4149086,  0.1232901, -1.6697892,  0.0600187,  0.3414737, -0.4573644,  0.0871304,  1.3218204,  0.1981152, -0.3891542, -0.5356625,  0.3786658, -0.6909396,  0.2384221,  0.1233563, -1.1029621,  0.2793935)    0    0  19.94596512 10 0.120  13.44623885
(-31.4476581, -15.7708456, -0.3397018, -0.2307911,  0.6577805, -0.4539008,  0.5550084,  0.6207414,  0.6283744,  0.1329501,  0.4919560, -0.1536773, -0.3717824, -0.5800718,  0.2838661,  0.9273621, -0.3133520,  0.0629777, -2.1163988, -0.0495181,  1.6479895, -0.3955081, -0.9426770,  0.6286493, -0.6338380, -1.1819503,  0.7598744)    0    0  11.42007434  5 1.320   7.58441925
(-27.8671983, -15.6319320, -9.9819618, -0.3151607,  0.6236662, -0.2205868, -0.6804819,  0.5180260, -0.3587950, -2.9857086,  0.9952539,  0.4679195, -1.9622984, -0.7721642,  1.2556091, -1.9140444, -0.3914718,  0.0131342,  1.0145657,  0.4238607,  0.4865807,  0.3811179, -0.7897855,  0.4411954,  0.0527961,  0.0581625, -0.2052585)    0    0  24.72624190  3 5.000  16.67669180
(-42.7956522, -20.2482198, -4.4789811,  0.7998204,  0.4052674,  0.0638273,  0.4380654, -0.0950319,  0.8683977,  0.9978521, -1.3989171, -0.2642817,  0.7000064,  1.3775361, -1.3722519, -0.6742778,  0.3327541,  0.5742028,  0.1759178,  2.1115011,  0.9808853, -1.1098423, -0.6267223,  2.3070117,  0.7524580, -0.3366649, -0.7036999)    0    0  18.55270751  2 0.440  15.42228931
(-33.9730232, -16.0380020, -5.6153875, -0.2702775, -0.9524874,  0.1348627,  0.0391144, -0.5409788,  0.2487680, -0.5063086, -0.4408238,  1.0617130, -0.5431771,  0.1294472, -0.1323829, -0.8723664, -0.1368987,  0.5731741,  0.0723631, -0.1631416,  0.3210994, -0.1951943, -0.2639289, -0.0385643,  0.3610945, -0.1640774,  0.1834096)    0    0  23.01967960  7 4.440  15.36127185
(-37.8273732, -23.7598593, -1.9372824,  0.9552166,  0.2275510,  0.0203932,  0.1880584,  0.2656163,  0.4714091, -0.2252807, -0.0364173, -1.3113030,  0.5611362,  0.0112123, -0.7770028, -0.3777751, -1.5535835, -0.1815475,  0.3097684,  1.6057678, -0.1945117,  0.9757577, -0.5490827,  0.5331069, -0.6059059, -0.4956982, -0.2742602)    0    0  16.16016371  0 5.000  10.93016626
(-31.2352953, -12.2732812, -3.3832845, -0.4299643, -0.6654262,  0.6096646,  0.0254516,  0.4444714,  0.2820339, -0.2578389, -0.9023133, -0.0685423, -0.6852140,  0.0324378,  0.0726373, -0.2530951,  0.1522988,  0.8829734,  0.8388991, -0.5248168, -0.4153116, -0.0058850, -0.5006350, -0.8628737,  0.6446615, -0.7053245,  0.6979692)    0    0  10.93476116  1 3.720   7.61387048
(-42.2341801, -19.9631035, -5.0703012,  0.7948240,  0.4109108,  0.0693188,  0.4411368, -0.1483546,  0.6613086,  0.8315791, -1.3364031, -0.4128721,  0.4943984,  1.0599413, -1.1077384, -0.8356209,  0.0686319,  0.7684321,  0.1591034,  2.0198798,  1.4015342, -1.6596567, -0.8757974,  2.7635246,  1.1599283, -0.3031652, -1.1795149)    0    0  23.83425899 10 1.160  15.84456174
(-41.1696852, -9.9487843, -0.7836164,  0.8279064, -0.5124900,  0.1344056, -0.1840114,  0.8621053, -1.2934299,  0.4714521, -0.8210568,  3.1329820,  0.0751518, -0.5800659, -1.0663864,  0.7316443, -0.1476901, -0.5969653,  1.5802485,  0.4697385, -0.8882192,  0.7264996,  0.8688882,  2.4503484,  0.7811423,  0.3652882,  0.2081586)    0    0  22.18196168  8 4.440  15.18337008
(-40.8717227, -9.8672140, -0.4582766,  0.8277999, -0.5125736,  0.1344177, -0.1842486,  0.7868026, -1.2727661,  0.4510719, -0.8807596,  3.0493384,  0.1148480, -0.6177212, -0.9928471,  0.7580500, -0.1399839, -0.6659583,  1.1200640,  0.5866719, -0.6127794,  0.7193787,  0.6378113,  2.0255186,  0.6401457,  0.4508456,  0.1788732)    0    0  20.68788177  2 0.920  14.10449651
(-35.7067070, -12.1539406, -12.0732128,  0.6554602,  0.2038036, -0.4199538, -0.5936959, -0.1025076, -0.3278439,  0.7160782,  0.7450577,  0.7339138, -0.3491633,  0.4506984,  0.5912297, -0.2723868,  0.2761943, -0.5217207, -0.2897468, -1.7680007, -1.4478507,  2.0037102, -0.7983602,  1.1292833,  0.1300163,  1.6461573, -0.7241769)    0    0  18.62213337  0 5.000  12.41740147
(-27.6255067, -15.6587423, -9.8788984, -0.3151697,  0.6236650, -0.2205934, -0.6804767,  0.5170548, -0.3578062, -3.0194037,  1.0072088,  0.4727021, -1.9877217, -0.7916647,  1.2760419, -1.9368660, -0.3892047,  0.0814102,  1.0950544,  0.2539276,  0.5870009,  0.6397313, -1.0053811,  0.7433094, -0.0430957, -0.2377896,  0.2074410)    0    0  24.84888927  2 5.000  16.58049886
(-31.4035249, -20.7042111, -4.6593860, -0.4217745,  0.1326356, -0.0920462,  0.8922087,  0.0179879, -0.7729945, -0.1690184, -0.6459939, -0.3901230,  0.3099436,  0.2879345, -0.2617467, -0.9770701,  1.2430449,  1.0638450,  1.2976594,  0.3711893,  0.3923228,  0.6045021,  0.4481253, -0.4255976,  1.2252274,  0.0045567,  0.4172871)    0    0  29.93004304  0 5.000  19.95949771
(-30.9871018, -18.7856568, -9.1091530,  0.9455702,  0.1785867, -0.2650159,  0.0614028,  0.1647820, -0.0849669, -0.4025643, -0.2691881,  0.7822613, -1.0128594,  0.8628071,  0.1877694,  0.0226602,  1.4820782, -0.2398032, -0.3387221,  0.4246581,  1.1511704, -0.8642553, -0.6493697,  0.4071150, -0.3062930, -0.8994833,  0.6867532)    0    0  24.76103033  1 5.000  16.51143239
(-41.0296315, -8.9173627, -0.8545043,  0.8279076, -0.5124865,  0.1343997, -0.1840201,  0.7678160, -1.2541506,  0.4370059, -0.8848242,  2.8993159,  0.1158835, -0.5841267, -1.0070304,  0.6990915, -0.1151166, -0.5471895,  1.2214447,  0.5067959, -0.8040523,  0.8733746,  0.9171975,  2.0062961,  0.6702191,  0.2245366,  0.2765792)    0    0  22.04386406  9 0.200  15.33226462
(-41.4124742, -17.5977014, -10.4524614, -0.4133407, -0.1382417, -0.8994622, -0.0317255, -0.9546783, -0.0777183,  0.1477197, -0.3576789,  0.6880027,  1.4898816,  0.6951092, -0.7012528, -0.5133239,  1.3528413, -0.6212195,  0.8688656, -0.4633609, -0.1598489, -0.5398145,  1.0396518,  1.3193455,  0.8800909,  0.2104855,  0.5637842)    0    0  28.40117442  1 5.000  18.89261813
(-38.0936885, -7.4370013, -9.0299529,  0.1865486, -0.0274771,  0.3257656, -0.9264564, -0.6602230, -1.6264589, -1.5809143,  0.2348179,  1.0227346, -0.2777898, -1.2142373, -0.2036220, -0.8916977, -0.4150181, -0.4686563, -1.5558602,  1.5966608, -0.6729724, -0.9741656,  0.8791043, -1.3726214, -0.8939234,  0.5738191,  0.8472087)    0    0  25.06712493  3 0.600  17.10404059
(-39.0301386, -13.9779024,  0.7983139,  0.8267928, -0.5135265,  0.1332464, -0.1869277,  0.7357830, -1.3281293,  0.3424156, -1.1103537,  2.8587883,  0.3620306, -0.7008999, -0.9844794,  0.8711970, -0.1661450, -0.7159440,  1.3447011,  0.5580574, -0.7240463,  0.6677447,  0.6068771,  2.2628817,  0.6900204,  0.4962717,  0.1609348)    0    0  16.39933950  4 3.560  11.55414946
(-40.1437097, -20.6530760, -2.5890870, -0.8985414, -0.0860551, -0.0477106,  0.4277168, -0.3974013,  0.2397072, -0.4205429, -0.3835657, -0.4806247,  0.9432512,  0.6469340, -0.6209560, -0.5120769, -0.3027814,  0.2130578,  0.3199760,  1.4494125,  0.1717270,  0.0251115,  0.0296354,  0.7585269,  0.2523684, -0.0666214,  0.3549580)    0    0  -5.56913955  0 4.840  -5.01701135
(-37.7278061, -7.8566690, -8.8412231,  0.1865564, -0.0274745,  0.3257682, -0.9264540, -0.7248049, -1.6972587, -1.6241545,  0.1924069,  1.1071328, -0.3515581, -1.2366151, -0.3094144, -0.9321134, -0.4693908, -0.2853070, -1.5441601,  1.5904881, -0.6326055, -0.7723963,  1.0190321, -1.2868113, -0.8113135,  0.5603387,  0.8727157)    0    0  24.36836140 10 3.080  15.70068305
(-42.5659276, -19.7236313, -4.9046746,  0.7950093,  0.4107800,  0.0691987,  0.4409430, -0.1178113,  0.8553971,  0.9495147, -1.3622894, -0.2710859,  0.7245069,  1.3653208, -1.3464844, -0.6804459,  0.2848964,  0.7723973,  0.1669912,  2.1418424,  1.3608195, -1.5773671, -0.8198297,  2.7373070,  1.0814233, -0.3474793, -1.1279071)    0    0  23.48353921 13 0.520  16.23461739
